Date,Subscriber count
2020-09-13,101000.0
2020-09-14,115000.0
2020-09-15,129000.0
2020-09-16,143000.0
2020-09-17,158000.0
2020-09-18,172000.0
2020-09-19,186000.0
2020-09-20,201000.0
2020-09-21,205000.0
2020-09-22,210000.0
2020-09-23,214000.0
2020-09-24,219000.0
2020-09-25,223000.0
2020-09-26,228000.0
2020-09-27,232000.0
2020-09-28,237000.0
2020-09-29,242000.0
2020-09-30,246000.0
2020-10-01,251000.0
2020-10-02,255000.0
2020-10-03,260000.0
2020-10-04,264000.0
2020-10-05,269000.0
2020-10-06,274000.0
2020-10-07,278000.0
2020-10-08,283000.0
2020-10-09,287000.0
2020-10-10,292000.0
2020-10-11,302000.0
2020-10-12,307000.0
2020-10-13,312000.0
2020-10-14,317000.0
2020-10-15,322000.0
2020-10-16,328000.0
2020-10-17,333000.0
2020-10-18,338000.0
2020-10-19,343000.0
2020-10-20,349000.0
2020-10-21,354000.0
2020-10-22,359000.0
2020-10-23,364000.0
2020-10-24,369000.0
2020-10-25,375000.0
2020-10-26,380000.0
2020-10-27,385000.0
2020-10-28,390000.0
2020-10-29,402000.0
2020-10-30,405000.0
2020-10-31,409000.0
2020-11-01,413000.0
2020-11-02,417000.0
2020-11-03,421000.0
2020-11-04,425000.0
2020-11-05,429000.0
2020-11-06,432000.0
2020-11-07,436000.0
2020-11-08,440000.0
2020-11-09,444000.0
2020-11-10,448000.0
2020-11-11,452000.0
2020-11-12,456000.0
2020-11-13,460000.0
2020-11-14,463000.0
2020-11-15,467000.0
2020-11-16,471000.0
2020-11-17,475000.0
2020-11-18,479000.0
2020-11-19,483000.0
2020-11-20,487000.0
2020-11-21,491000.0
2020-11-22,494000.0
2020-11-23,503000.0
2020-11-24,507000.0
2020-11-25,512000.0
2020-11-26,517000.0
2020-11-27,522000.0
2020-11-28,527000.0
2020-11-29,532000.0
2020-11-30,537000.0
2020-12-01,542000.0
2020-12-02,547000.0
2020-12-03,552000.0
2020-12-04,557000.0
2020-12-05,562000.0
2020-12-06,567000.0
2020-12-07,572000.0
2020-12-08,577000.0
2020-12-09,582000.0
2020-12-10,587000.0
2020-12-11,592000.0
2020-12-12,603000.0
2020-12-13,606000.0
2020-12-14,609000.0
2020-12-15,613000.0
2020-12-16,616000.0
2020-12-17,619000.0
2020-12-18,623000.0
2020-12-19,626000.0
2020-12-20,629000.0
2020-12-21,633000.0
2020-12-22,636000.0
2020-12-23,639000.0
2020-12-24,643000.0
2020-12-25,646000.0
2020-12-26,650000.0
2020-12-27,653000.0
2020-12-28,656000.0
2020-12-29,660000.0
2020-12-30,663000.0
2020-12-31,666000.0
2021-01-01,670000.0
2021-01-02,673000.0
2021-01-03,676000.0
2021-01-04,680000.0
2021-01-05,683000.0
2021-01-06,686000.0
2021-01-07,690000.0
2021-01-08,693000.0
2021-01-09,697000.0
2021-01-10,704000.0
