Date,Subscriber count
2020-12-06,101000.0
2020-12-07,105000.0
2020-12-08,109000.0
2020-12-09,113000.0
2020-12-10,117000.0
2020-12-11,121000.0
2020-12-12,126000.0
2020-12-13,130000.0
2020-12-14,134000.0
2020-12-15,138000.0
2020-12-16,142000.0
2020-12-17,146000.0
2020-12-18,150000.0
2020-12-19,155000.0
2020-12-20,159000.0
2020-12-21,163000.0
2020-12-22,167000.0
2020-12-23,171000.0
2020-12-24,175000.0
2020-12-25,180000.0
2020-12-26,184000.0
2020-12-27,188000.0
2020-12-28,192000.0
2020-12-29,196000.0
2020-12-30,201000.0
2020-12-31,202000.0
2021-01-01,204000.0
2021-01-02,205000.0
2021-01-03,207000.0
2021-01-04,208000.0
2021-01-05,210000.0
2021-01-06,211000.0
2021-01-07,213000.0
2021-01-08,214000.0
2021-01-09,216000.0
2021-01-10,217000.0
2021-01-11,219000.0
2021-01-12,220000.0
2021-01-13,222000.0
2021-01-14,223000.0
2021-01-15,225000.0
2021-01-16,226000.0
2021-01-17,228000.0
2021-01-18,229000.0
2021-01-19,231000.0
2021-01-20,232000.0
2021-01-21,234000.0
2021-01-22,235000.0
2021-01-23,237000.0
2021-01-24,238000.0
2021-01-25,240000.0
2021-01-26,241000.0
2021-01-27,243000.0
2021-01-28,244000.0
2021-01-29,246000.0
2021-01-30,247000.0
2021-01-31,251000.0
2021-02-01,252000.0
2021-02-02,254000.0
2021-02-03,256000.0
2021-02-04,258000.0
2021-02-05,259000.0
2021-02-06,261000.0
2021-02-07,263000.0
2021-02-08,265000.0
2021-02-09,266000.0
2021-02-10,268000.0
2021-02-11,270000.0
2021-02-12,272000.0
2021-02-13,273000.0
2021-02-14,275000.0
2021-02-15,277000.0
2021-02-16,279000.0
2021-02-17,280000.0
2021-02-18,282000.0
2021-02-19,284000.0
2021-02-20,286000.0
2021-02-21,287000.0
2021-02-22,289000.0
2021-02-23,291000.0
2021-02-24,293000.0
2021-02-25,294000.0
2021-02-26,296000.0
2021-02-27,298000.0
2021-02-28,302000.0
