Date,Subscriber count
2020-08-14,101000.0
2020-08-15,126000.0
2020-08-16,150000.0
2020-08-17,175000.0
2020-08-18,201000.0
2020-08-19,205000.0
2020-08-20,209000.0
2020-08-21,213000.0
2020-08-22,217000.0
2020-08-23,221000.0
2020-08-24,225000.0
2020-08-25,229000.0
2020-08-26,233000.0
2020-08-27,237000.0
2020-08-28,241000.0
2020-08-29,245000.0
2020-08-30,249000.0
2020-08-31,253000.0
2020-09-01,257000.0
2020-09-02,261000.0
2020-09-03,265000.0
2020-09-04,269000.0
2020-09-05,273000.0
2020-09-06,277000.0
2020-09-07,281000.0
2020-09-08,285000.0
2020-09-09,289000.0
2020-09-10,293000.0
2020-09-11,302000.0
2020-09-12,303000.0
2020-09-13,305000.0
2020-09-14,307000.0
2020-09-15,309000.0
2020-09-16,311000.0
2020-09-17,313000.0
2020-09-18,315000.0
2020-09-19,317000.0
2020-09-20,319000.0
2020-09-21,321000.0
2020-09-22,323000.0
2020-09-23,325000.0
2020-09-24,327000.0
2020-09-25,329000.0
2020-09-26,331000.0
2020-09-27,333000.0
2020-09-28,335000.0
2020-09-29,337000.0
2020-09-30,339000.0
2020-10-01,341000.0
2020-10-02,343000.0
2020-10-03,345000.0
2020-10-04,347000.0
2020-10-05,349000.0
2020-10-06,350000.0
2020-10-07,352000.0
2020-10-08,354000.0
2020-10-09,356000.0
2020-10-10,358000.0
2020-10-11,360000.0
2020-10-12,362000.0
2020-10-13,364000.0
2020-10-14,366000.0
2020-10-15,368000.0
2020-10-16,370000.0
2020-10-17,372000.0
2020-10-18,374000.0
2020-10-19,376000.0
2020-10-20,378000.0
2020-10-21,380000.0
2020-10-22,382000.0
2020-10-23,384000.0
2020-10-24,386000.0
2020-10-25,388000.0
2020-10-26,390000.0
2020-10-27,392000.0
2020-10-28,394000.0
2020-10-29,396000.0
2020-10-30,398000.0
2020-10-31,402000.0
2020-11-01,404000.0
2020-11-02,407000.0
2020-11-03,409000.0
2020-11-04,412000.0
2020-11-05,414000.0
2020-11-06,417000.0
2020-11-07,420000.0
2020-11-08,422000.0
2020-11-09,425000.0
2020-11-10,427000.0
2020-11-11,430000.0
2020-11-12,432000.0
2020-11-13,435000.0
2020-11-14,438000.0
2020-11-15,440000.0
2020-11-16,443000.0
2020-11-17,445000.0
2020-11-18,448000.0
2020-11-19,450000.0
2020-11-20,453000.0
2020-11-21,456000.0
2020-11-22,458000.0
2020-11-23,461000.0
2020-11-24,463000.0
2020-11-25,466000.0
2020-11-26,468000.0
2020-11-27,471000.0
2020-11-28,474000.0
2020-11-29,476000.0
2020-11-30,479000.0
2020-12-01,481000.0
2020-12-02,484000.0
2020-12-03,487000.0
2020-12-04,489000.0
2020-12-05,492000.0
2020-12-06,494000.0
2020-12-07,497000.0
2020-12-08,499000.0
2020-12-09,502000.0
2020-12-10,505000.0
2020-12-11,507000.0
2020-12-12,510000.0
2020-12-13,512000.0
2020-12-14,515000.0
2020-12-15,517000.0
2020-12-16,520000.0
2020-12-17,523000.0
2020-12-18,525000.0
2020-12-19,528000.0
2020-12-20,530000.0
2020-12-21,533000.0
2020-12-22,535000.0
2020-12-23,538000.0
2020-12-24,541000.0
2020-12-25,543000.0
2020-12-26,546000.0
2020-12-27,548000.0
2020-12-28,551000.0
2020-12-29,553000.0
2020-12-30,556000.0
2020-12-31,559000.0
2021-01-01,561000.0
2021-01-02,564000.0
2021-01-03,566000.0
2021-01-04,569000.0
2021-01-05,572000.0
2021-01-06,574000.0
2021-01-07,577000.0
2021-01-08,579000.0
2021-01-09,582000.0
2021-01-10,584000.0
2021-01-11,587000.0
2021-01-12,590000.0
2021-01-13,592000.0
2021-01-14,595000.0
2021-01-15,597000.0
2021-01-16,603000.0
