Date,Subscriber count
2020-08-16,101000.0
2020-08-17,117000.0
2020-08-18,134000.0
2020-08-19,150000.0
2020-08-20,167000.0
2020-08-21,184000.0
2020-08-22,201000.0
2020-08-23,202000.0
2020-08-24,204000.0
2020-08-25,206000.0
2020-08-26,208000.0
2020-08-27,210000.0
2020-08-28,212000.0
2020-08-29,214000.0
2020-08-30,216000.0
2020-08-31,218000.0
2020-09-01,220000.0
2020-09-02,222000.0
2020-09-03,224000.0
2020-09-04,226000.0
2020-09-05,228000.0
2020-09-06,230000.0
2020-09-07,232000.0
2020-09-08,234000.0
2020-09-09,236000.0
2020-09-10,238000.0
2020-09-11,240000.0
2020-09-12,242000.0
2020-09-13,244000.0
2020-09-14,246000.0
2020-09-15,248000.0
2020-09-16,250000.0
2020-09-17,252000.0
2020-09-18,254000.0
2020-09-19,256000.0
2020-09-20,258000.0
2020-09-21,260000.0
2020-09-22,262000.0
2020-09-23,264000.0
2020-09-24,266000.0
2020-09-25,268000.0
2020-09-26,270000.0
2020-09-27,272000.0
2020-09-28,274000.0
2020-09-29,276000.0
2020-09-30,278000.0
2020-10-01,280000.0
2020-10-02,282000.0
2020-10-03,284000.0
2020-10-04,286000.0
2020-10-05,288000.0
2020-10-06,290000.0
2020-10-07,292000.0
2020-10-08,294000.0
2020-10-09,295000.0
2020-10-10,297000.0
2020-10-11,302000.0
2020-10-12,304000.0
2020-10-13,306000.0
2020-10-14,308000.0
2020-10-15,310000.0
2020-10-16,312000.0
2020-10-17,314000.0
2020-10-18,316000.0
2020-10-19,318000.0
2020-10-20,320000.0
2020-10-21,322000.0
2020-10-22,324000.0
2020-10-23,326000.0
2020-10-24,328000.0
2020-10-25,330000.0
2020-10-26,332000.0
2020-10-27,334000.0
2020-10-28,336000.0
2020-10-29,338000.0
2020-10-30,340000.0
2020-10-31,342000.0
2020-11-01,344000.0
2020-11-02,346000.0
2020-11-03,348000.0
2020-11-04,350000.0
2020-11-05,352000.0
2020-11-06,355000.0
2020-11-07,357000.0
2020-11-08,359000.0
2020-11-09,361000.0
2020-11-10,363000.0
2020-11-11,365000.0
2020-11-12,367000.0
2020-11-13,369000.0
2020-11-14,371000.0
2020-11-15,373000.0
2020-11-16,375000.0
2020-11-17,377000.0
2020-11-18,379000.0
2020-11-19,381000.0
2020-11-20,383000.0
2020-11-21,385000.0
2020-11-22,387000.0
2020-11-23,389000.0
2020-11-24,391000.0
2020-11-25,393000.0
2020-11-26,395000.0
2020-11-27,397000.0
2020-11-28,402000.0
2020-11-29,404000.0
2020-11-30,406000.0
2020-12-01,409000.0
2020-12-02,411000.0
2020-12-03,413000.0
2020-12-04,416000.0
2020-12-05,418000.0
2020-12-06,420000.0
2020-12-07,423000.0
2020-12-08,425000.0
2020-12-09,427000.0
2020-12-10,430000.0
2020-12-11,432000.0
2020-12-12,434000.0
2020-12-13,437000.0
2020-12-14,439000.0
2020-12-15,441000.0
2020-12-16,444000.0
2020-12-17,446000.0
2020-12-18,448000.0
2020-12-19,451000.0
2020-12-20,453000.0
2020-12-21,455000.0
2020-12-22,458000.0
2020-12-23,460000.0
2020-12-24,462000.0
2020-12-25,465000.0
2020-12-26,467000.0
2020-12-27,470000.0
2020-12-28,472000.0
2020-12-29,474000.0
2020-12-30,477000.0
2020-12-31,479000.0
2021-01-01,481000.0
2021-01-02,484000.0
2021-01-03,486000.0
2021-01-04,488000.0
2021-01-05,491000.0
2021-01-06,493000.0
2021-01-07,495000.0
2021-01-08,498000.0
2021-01-09,503000.0
2021-01-10,504000.0
2021-01-11,506000.0
2021-01-12,508000.0
2021-01-13,509000.0
2021-01-14,511000.0
2021-01-15,513000.0
2021-01-16,515000.0
2021-01-17,516000.0
2021-01-18,518000.0
2021-01-19,520000.0
2021-01-20,521000.0
2021-01-21,523000.0
2021-01-22,525000.0
2021-01-23,527000.0
2021-01-24,528000.0
2021-01-25,530000.0
2021-01-26,532000.0
2021-01-27,534000.0
2021-01-28,535000.0
2021-01-29,537000.0
2021-01-30,539000.0
2021-01-31,540000.0
2021-02-01,542000.0
2021-02-02,544000.0
2021-02-03,546000.0
2021-02-04,547000.0
2021-02-05,549000.0
2021-02-06,551000.0
2021-02-07,552000.0
2021-02-08,554000.0
2021-02-09,556000.0
2021-02-10,558000.0
2021-02-11,559000.0
2021-02-12,561000.0
2021-02-13,563000.0
2021-02-14,565000.0
2021-02-15,566000.0
2021-02-16,568000.0
2021-02-17,570000.0
2021-02-18,571000.0
2021-02-19,573000.0
2021-02-20,575000.0
2021-02-21,577000.0
2021-02-22,578000.0
2021-02-23,580000.0
2021-02-24,582000.0
2021-02-25,583000.0
2021-02-26,585000.0
2021-02-27,587000.0
2021-02-28,589000.0
2021-03-01,590000.0
2021-03-02,592000.0
2021-03-03,594000.0
2021-03-04,596000.0
2021-03-05,597000.0
2021-03-06,599000.0
2021-03-07,603000.0
