Date,Subscriber count
2019-08-18,25000.0
2019-08-19,25000.0
2019-08-20,26000.0
2019-08-21,26000.0
2019-08-22,26000.0
2019-08-23,26000.0
2019-08-24,27000.0
2019-08-25,27000.0
2019-08-26,27000.0
2019-08-27,27000.0
2019-08-28,28000.0
2019-08-29,28000.0
2019-08-30,28000.0
2019-08-31,28000.0
2019-09-01,29000.0
2019-09-02,29000.0
2019-09-03,29000.0
2019-09-04,29000.0
2019-09-05,30000.0
2019-09-06,30000.0
2019-09-07,30000.0
2019-09-08,30000.0
2019-09-09,31000.0
2019-09-10,31000.0
2019-09-11,31000.0
2019-09-12,31000.0
2019-09-13,32000.0
2019-09-14,32000.0
2019-09-15,32000.0
2019-09-16,32000.0
2019-09-17,33000.0
2019-09-18,33000.0
2019-09-19,33000.0
2019-09-20,33000.0
2019-09-21,34000.0
2019-09-22,34000.0
2019-09-23,34000.0
2019-09-24,34000.0
2019-09-25,35000.0
2019-09-26,35000.0
2019-09-27,35000.0
2019-09-28,35000.0
2019-09-29,36000.0
2019-09-30,36000.0
2019-10-01,36000.0
2019-10-02,36000.0
2019-10-03,37000.0
2019-10-04,37000.0
2019-10-05,37000.0
2019-10-06,37000.0
2019-10-07,38000.0
2019-10-08,38000.0
2019-10-09,38000.0
2019-10-10,38000.0
2019-10-11,39000.0
2019-10-12,39000.0
2019-10-13,39000.0
2019-10-14,39000.0
2019-10-15,40000.0
2019-10-16,40000.0
2019-10-17,40000.0
2019-10-18,40000.0
2019-10-19,41000.0
2019-10-20,41000.0
2019-10-21,41000.0
2019-10-22,41000.0
2019-10-23,42000.0
2019-10-24,42000.0
2019-10-25,42000.0
2019-10-26,42000.0
2019-10-27,43000.0
2019-10-28,43000.0
2019-10-29,43000.0
2019-10-30,43000.0
2019-10-31,44000.0
2019-11-01,44000.0
2019-11-02,44000.0
2019-11-03,44000.0
2019-11-04,45000.0
2019-11-05,45000.0
2019-11-06,45000.0
2019-11-07,45000.0
2019-11-08,46000.0
2019-11-09,46000.0
2019-11-10,46000.0
2019-11-11,46000.0
2019-11-12,47000.0
2019-11-13,47000.0
2019-11-14,47000.0
2019-11-15,47000.0
2019-11-16,48000.0
2019-11-17,48000.0
2019-11-18,48000.0
2019-11-19,48000.0
2019-11-20,49000.0
2019-11-21,49000.0
2019-11-22,50000.0
2019-11-23,50000.0
2019-11-24,51000.0
2019-11-25,51000.0
2019-11-26,52000.0
2019-11-27,53000.0
2019-11-28,53000.0
2019-11-29,54000.0
2019-11-30,54000.0
2019-12-01,55000.0
2019-12-02,56000.0
2019-12-03,56000.0
2019-12-04,57000.0
2019-12-05,57000.0
2019-12-06,58000.0
2019-12-07,59000.0
2019-12-08,59000.0
2019-12-09,60000.0
2019-12-10,60000.0
2019-12-11,61000.0
2019-12-12,62000.0
2019-12-13,62000.0
2019-12-14,63000.0
2019-12-15,64000.0
2019-12-16,64000.0
2019-12-17,65000.0
2019-12-18,65000.0
2019-12-19,66000.0
2019-12-20,67000.0
2019-12-21,67000.0
2019-12-22,68000.0
2019-12-23,68000.0
2019-12-24,69000.0
2019-12-25,70000.0
2019-12-26,70000.0
2019-12-27,71000.0
2019-12-28,71000.0
2019-12-29,72000.0
2019-12-30,73000.0
2019-12-31,73000.0
2020-01-01,75000.0
2020-01-02,75000.0
2020-01-03,76000.0
2020-01-04,77000.0
2020-01-05,78000.0
2020-01-06,79000.0
2020-01-07,80000.0
2020-01-08,80000.0
2020-01-09,81000.0
2020-01-10,82000.0
2020-01-11,83000.0
2020-01-12,84000.0
2020-01-13,85000.0
2020-01-14,85000.0
2020-01-15,86000.0
2020-01-16,87000.0
2020-01-17,88000.0
2020-01-18,89000.0
2020-01-19,90000.0
2020-01-20,90000.0
2020-01-21,91000.0
2020-01-22,92000.0
2020-01-23,93000.0
2020-01-24,94000.0
2020-01-25,95000.0
2020-01-26,95000.0
2020-01-27,96000.0
2020-01-28,97000.0
2020-01-29,98000.0
2020-01-30,99000.0
2020-01-31,101000.0
2020-02-01,102000.0
2020-02-02,103000.0
2020-02-03,105000.0
2020-02-04,106000.0
2020-02-05,108000.0
2020-02-06,109000.0
2020-02-07,110000.0
2020-02-08,112000.0
2020-02-09,113000.0
2020-02-10,115000.0
2020-02-11,116000.0
2020-02-12,118000.0
2020-02-13,119000.0
2020-02-14,120000.0
2020-02-15,122000.0
2020-02-16,123000.0
2020-02-17,125000.0
2020-02-18,126000.0
2020-02-19,128000.0
2020-02-20,129000.0
2020-02-21,130000.0
2020-02-22,132000.0
2020-02-23,133000.0
2020-02-24,135000.0
2020-02-25,136000.0
2020-02-26,138000.0
2020-02-27,139000.0
2020-02-28,140000.0
2020-02-29,142000.0
2020-03-01,143000.0
2020-03-02,145000.0
2020-03-03,146000.0
2020-03-04,148000.0
2020-03-05,151000.0
2020-03-06,152000.0
2020-03-07,154000.0
2020-03-08,155000.0
2020-03-09,157000.0
2020-03-10,158000.0
2020-03-11,160000.0
2020-03-12,161000.0
2020-03-13,163000.0
2020-03-14,164000.0
2020-03-15,166000.0
2020-03-16,167000.0
2020-03-17,169000.0
2020-03-18,170000.0
2020-03-19,172000.0
2020-03-20,173000.0
2020-03-21,175000.0
2020-03-22,176000.0
2020-03-23,178000.0
2020-03-24,179000.0
2020-03-25,181000.0
2020-03-26,182000.0
2020-03-27,184000.0
2020-03-28,185000.0
2020-03-29,187000.0
2020-03-30,188000.0
2020-03-31,190000.0
2020-04-01,191000.0
2020-04-02,193000.0
2020-04-03,194000.0
2020-04-04,196000.0
2020-04-05,197000.0
2020-04-06,201000.0
2020-04-07,202000.0
2020-04-08,204000.0
2020-04-09,206000.0
2020-04-10,207000.0
2020-04-11,209000.0
2020-04-12,211000.0
2020-04-13,213000.0
2020-04-14,214000.0
2020-04-15,216000.0
2020-04-16,218000.0
2020-04-17,220000.0
2020-04-18,221000.0
2020-04-19,223000.0
2020-04-20,225000.0
2020-04-21,227000.0
2020-04-22,228000.0
2020-04-23,230000.0
2020-04-24,232000.0
2020-04-25,234000.0
2020-04-26,235000.0
2020-04-27,237000.0
2020-04-28,239000.0
2020-04-29,241000.0
2020-04-30,242000.0
2020-05-01,244000.0
2020-05-02,246000.0
2020-05-03,247000.0
2020-05-04,249000.0
2020-05-05,251000.0
2020-05-06,253000.0
2020-05-07,254000.0
2020-05-08,256000.0
2020-05-09,258000.0
2020-05-10,260000.0
2020-05-11,261000.0
2020-05-12,263000.0
2020-05-13,265000.0
2020-05-14,267000.0
2020-05-15,268000.0
2020-05-16,270000.0
2020-05-17,272000.0
2020-05-18,274000.0
2020-05-19,275000.0
2020-05-20,277000.0
2020-05-21,279000.0
2020-05-22,281000.0
2020-05-23,282000.0
2020-05-24,284000.0
2020-05-25,286000.0
2020-05-26,288000.0
2020-05-27,289000.0
2020-05-28,291000.0
2020-05-29,293000.0
2020-05-30,294000.0
2020-05-31,296000.0
2020-06-01,298000.0
2020-06-02,302000.0
2020-06-03,303000.0
2020-06-04,305000.0
2020-06-05,306000.0
2020-06-06,308000.0
2020-06-07,309000.0
2020-06-08,311000.0
2020-06-09,312000.0
2020-06-10,314000.0
2020-06-11,316000.0
2020-06-12,317000.0
2020-06-13,319000.0
2020-06-14,320000.0
2020-06-15,322000.0
2020-06-16,323000.0
2020-06-17,325000.0
2020-06-18,326000.0
2020-06-19,328000.0
2020-06-20,330000.0
2020-06-21,331000.0
2020-06-22,333000.0
2020-06-23,334000.0
2020-06-24,336000.0
2020-06-25,337000.0
2020-06-26,339000.0
2020-06-27,341000.0
2020-06-28,342000.0
2020-06-29,344000.0
2020-06-30,345000.0
2020-07-01,347000.0
2020-07-02,348000.0
2020-07-03,350000.0
2020-07-04,351000.0
2020-07-05,353000.0
2020-07-06,355000.0
2020-07-07,356000.0
2020-07-08,358000.0
2020-07-09,359000.0
2020-07-10,361000.0
2020-07-11,362000.0
2020-07-12,364000.0
2020-07-13,366000.0
2020-07-14,367000.0
2020-07-15,369000.0
2020-07-16,370000.0
2020-07-17,372000.0
2020-07-18,373000.0
2020-07-19,375000.0
2020-07-20,376000.0
2020-07-21,378000.0
2020-07-22,380000.0
2020-07-23,381000.0
2020-07-24,383000.0
2020-07-25,384000.0
2020-07-26,386000.0
2020-07-27,387000.0
2020-07-28,389000.0
2020-07-29,391000.0
2020-07-30,392000.0
2020-07-31,394000.0
2020-08-01,395000.0
2020-08-02,397000.0
2020-08-03,398000.0
2020-08-04,402000.0
2020-08-05,403000.0
2020-08-06,405000.0
2020-08-07,407000.0
2020-08-08,409000.0
2020-08-09,411000.0
2020-08-10,413000.0
2020-08-11,414000.0
2020-08-12,416000.0
2020-08-13,418000.0
2020-08-14,420000.0
2020-08-15,422000.0
2020-08-16,424000.0
2020-08-17,425000.0
2020-08-18,427000.0
2020-08-19,429000.0
2020-08-20,431000.0
2020-08-21,433000.0
2020-08-22,435000.0
2020-08-23,436000.0
2020-08-24,438000.0
2020-08-25,440000.0
2020-08-26,442000.0
2020-08-27,444000.0
2020-08-28,446000.0
2020-08-29,447000.0
2020-08-30,449000.0
2020-08-31,451000.0
2020-09-01,453000.0
2020-09-02,455000.0
2020-09-03,457000.0
2020-09-04,458000.0
2020-09-05,460000.0
2020-09-06,462000.0
2020-09-07,464000.0
2020-09-08,466000.0
2020-09-09,468000.0
2020-09-10,469000.0
2020-09-11,471000.0
2020-09-12,473000.0
2020-09-13,475000.0
2020-09-14,477000.0
2020-09-15,479000.0
2020-09-16,480000.0
2020-09-17,482000.0
2020-09-18,484000.0
2020-09-19,486000.0
2020-09-20,488000.0
2020-09-21,490000.0
2020-09-22,491000.0
2020-09-23,493000.0
2020-09-24,495000.0
2020-09-25,497000.0
2020-09-26,499000.0
2020-09-27,503000.0
2020-09-28,504000.0
2020-09-29,506000.0
2020-09-30,507000.0
2020-10-01,509000.0
2020-10-02,510000.0
2020-10-03,512000.0
2020-10-04,513000.0
2020-10-05,515000.0
2020-10-06,516000.0
2020-10-07,518000.0
2020-10-08,519000.0
2020-10-09,521000.0
2020-10-10,522000.0
2020-10-11,524000.0
2020-10-12,526000.0
2020-10-13,527000.0
2020-10-14,529000.0
2020-10-15,530000.0
2020-10-16,532000.0
2020-10-17,533000.0
2020-10-18,535000.0
2020-10-19,536000.0
2020-10-20,538000.0
2020-10-21,539000.0
2020-10-22,541000.0
2020-10-23,542000.0
2020-10-24,544000.0
2020-10-25,546000.0
2020-10-26,547000.0
2020-10-27,549000.0
2020-10-28,550000.0
2020-10-29,552000.0
2020-10-30,553000.0
2020-10-31,555000.0
2020-11-01,556000.0
2020-11-02,558000.0
2020-11-03,559000.0
2020-11-04,561000.0
2020-11-05,562000.0
2020-11-06,564000.0
2020-11-07,566000.0
2020-11-08,567000.0
2020-11-09,569000.0
2020-11-10,570000.0
