Date,Subscriber count
2019-12-27,10000.0
2019-12-28,13000.0
2019-12-29,16000.0
2019-12-30,20000.0
2019-12-31,23000.0
2020-01-01,26000.0
2020-01-02,29000.0
2020-01-03,33000.0
2020-01-04,36000.0
2020-01-05,39000.0
2020-01-06,43000.0
2020-01-07,46000.0
2020-01-08,50000.0
2020-01-09,51000.0
2020-01-10,52000.0
2020-01-11,54000.0
2020-01-12,55000.0
2020-01-13,57000.0
2020-01-14,58000.0
2020-01-15,59000.0
2020-01-16,61000.0
2020-01-17,62000.0
2020-01-18,64000.0
2020-01-19,65000.0
2020-01-20,66000.0
2020-01-21,68000.0
2020-01-22,69000.0
2020-01-23,71000.0
2020-01-24,72000.0
2020-01-25,74000.0
2020-01-26,75000.0
2020-01-27,76000.0
2020-01-28,78000.0
2020-01-29,79000.0
2020-01-30,81000.0
2020-01-31,82000.0
2020-02-01,83000.0
2020-02-02,85000.0
2020-02-03,86000.0
2020-02-04,88000.0
2020-02-05,89000.0
2020-02-06,91000.0
2020-02-07,92000.0
2020-02-08,93000.0
2020-02-09,95000.0
2020-02-10,96000.0
2020-02-11,98000.0
2020-02-12,101000.0
2020-02-13,102000.0
2020-02-14,103000.0
2020-02-15,104000.0
2020-02-16,105000.0
2020-02-17,106000.0
2020-02-18,108000.0
2020-02-19,109000.0
2020-02-20,110000.0
2020-02-21,111000.0
2020-02-22,112000.0
2020-02-23,114000.0
2020-02-24,115000.0
2020-02-25,116000.0
2020-02-26,117000.0
2020-02-27,118000.0
2020-02-28,120000.0
2020-02-29,121000.0
2020-03-01,122000.0
2020-03-02,123000.0
2020-03-03,124000.0
2020-03-04,125000.0
2020-03-05,127000.0
2020-03-06,128000.0
2020-03-07,129000.0
2020-03-08,130000.0
2020-03-09,131000.0
2020-03-10,133000.0
2020-03-11,134000.0
2020-03-12,135000.0
2020-03-13,136000.0
2020-03-14,137000.0
2020-03-15,139000.0
2020-03-16,140000.0
2020-03-17,141000.0
2020-03-18,142000.0
2020-03-19,143000.0
2020-03-20,144000.0
2020-03-21,146000.0
2020-03-22,147000.0
2020-03-23,148000.0
2020-03-24,151000.0
2020-03-25,152000.0
2020-03-26,153000.0
2020-03-27,154000.0
2020-03-28,156000.0
2020-03-29,157000.0
2020-03-30,158000.0
2020-03-31,160000.0
2020-04-01,161000.0
2020-04-02,162000.0
2020-04-03,164000.0
2020-04-04,165000.0
2020-04-05,166000.0
2020-04-06,168000.0
2020-04-07,169000.0
2020-04-08,170000.0
2020-04-09,172000.0
2020-04-10,173000.0
2020-04-11,174000.0
2020-04-12,175000.0
2020-04-13,177000.0
2020-04-14,178000.0
2020-04-15,179000.0
2020-04-16,181000.0
2020-04-17,182000.0
2020-04-18,183000.0
2020-04-19,185000.0
2020-04-20,186000.0
2020-04-21,187000.0
2020-04-22,189000.0
2020-04-23,190000.0
2020-04-24,191000.0
2020-04-25,193000.0
2020-04-26,194000.0
2020-04-27,195000.0
2020-04-28,196000.0
2020-04-29,198000.0
2020-04-30,201000.0
2020-05-01,202000.0
2020-05-02,203000.0
2020-05-03,204000.0
2020-05-04,206000.0
2020-05-05,207000.0
2020-05-06,208000.0
2020-05-07,210000.0
2020-05-08,211000.0
2020-05-09,212000.0
2020-05-10,214000.0
2020-05-11,215000.0
2020-05-12,216000.0
2020-05-13,218000.0
2020-05-14,219000.0
2020-05-15,220000.0
2020-05-16,222000.0
2020-05-17,223000.0
2020-05-18,224000.0
2020-05-19,225000.0
2020-05-20,227000.0
2020-05-21,228000.0
2020-05-22,229000.0
2020-05-23,231000.0
2020-05-24,232000.0
2020-05-25,233000.0
2020-05-26,235000.0
2020-05-27,236000.0
2020-05-28,237000.0
2020-05-29,239000.0
2020-05-30,240000.0
2020-05-31,241000.0
2020-06-01,243000.0
2020-06-02,244000.0
2020-06-03,245000.0
2020-06-04,246000.0
2020-06-05,248000.0
2020-06-06,251000.0
2020-06-07,252000.0
2020-06-08,253000.0
2020-06-09,255000.0
2020-06-10,256000.0
2020-06-11,258000.0
2020-06-12,259000.0
2020-06-13,260000.0
2020-06-14,262000.0
2020-06-15,263000.0
2020-06-16,265000.0
2020-06-17,266000.0
2020-06-18,267000.0
2020-06-19,269000.0
2020-06-20,270000.0
2020-06-21,272000.0
2020-06-22,273000.0
2020-06-23,275000.0
2020-06-24,276000.0
2020-06-25,277000.0
2020-06-26,279000.0
2020-06-27,280000.0
2020-06-28,282000.0
2020-06-29,283000.0
2020-06-30,284000.0
2020-07-01,286000.0
2020-07-02,287000.0
2020-07-03,289000.0
2020-07-04,290000.0
2020-07-05,292000.0
2020-07-06,293000.0
2020-07-07,294000.0
2020-07-08,296000.0
2020-07-09,297000.0
2020-07-10,299000.0
2020-07-11,302000.0
2020-07-12,304000.0
2020-07-13,306000.0
2020-07-14,309000.0
2020-07-15,311000.0
2020-07-16,313000.0
2020-07-17,316000.0
2020-07-18,318000.0
2020-07-19,321000.0
2020-07-20,323000.0
2020-07-21,325000.0
2020-07-22,328000.0
2020-07-23,330000.0
2020-07-24,332000.0
2020-07-25,335000.0
2020-07-26,337000.0
2020-07-27,340000.0
2020-07-28,342000.0
2020-07-29,344000.0
2020-07-30,347000.0
2020-07-31,349000.0
2020-08-01,351000.0
2020-08-02,354000.0
2020-08-03,356000.0
2020-08-04,359000.0
2020-08-05,361000.0
2020-08-06,363000.0
2020-08-07,366000.0
2020-08-08,368000.0
2020-08-09,370000.0
2020-08-10,373000.0
2020-08-11,375000.0
2020-08-12,378000.0
2020-08-13,380000.0
2020-08-14,382000.0
