Date,SoraCh. ときのそらチャンネル,Roboco Ch. - ロボ子,Miko Ch. さくらみこ,Suisei Channel,AZKi Channel,Mel Channel 夜空メルチャンネル,アキロゼCh。Vtuber/ホロライブ所属,HAACHAMA Ch. 赤井はあと,フブキCh。白上フブキ,Matsuri Channel 夏色まつり,Aqua Ch. 湊あくあ,Shion Ch. 紫咲シオン,Nakiri Ayame Ch. 百鬼あやめ,Choco Ch. 癒月ちょこ,Subaru Ch. 大空スバル,Mio Channel 大神ミオ,Okayu Ch. 猫又おかゆ,Korone Ch. 戌神ころね,Marine Ch. 宝鐘マリン,Rushia Ch. 潤羽るしあ,Pekora Ch. 兎田ぺこら,Flare Ch. 不知火フレア,Noel Ch. 白銀ノエル,Watame Ch. 角巻わため,Towa Ch. 常闇トワ,Coco Ch. 桐生ココ,Kanata Ch. 天音かなた,Luna Ch. 姫森ルーナ,Lamy Ch. 雪花ラミィ,Nene Ch.桃鈴ねね,Botan Ch.獅白ぼたん,Polka Ch. 尾丸ポルカ,Watson Amelia Ch. hololive-EN,Ninomae Ina'nis Ch. hololive-EN,Gawr Gura Ch. hololive-EN,Mori Calliope Ch. hololive-EN,Takanashi Kiara Ch. hololive-EN,Moona Hoshinova hololive-ID,Ayunda Risu Ch. hololive-ID,Airani Iofifteen Channel hololive-ID,Pavolia Reine Ch. hololive-ID,Kureiji Ollie Ch. hololive-ID,Anya Melfissa Ch. hololive-ID
2021-03-23 13:05:58,704000,573000,947000,809000,385000,467000,462000,1060000,1320000,888000,1140000,682000,774000,564000,803000,639000,957000,1400000,1190000,1040000,1330000,559000,946000,812000,556000,1040000,749000,505000,583000,524000,722000,616000,1080000,869000,2410000,1200000,870000,568000,410000,333000,329000,499000,272000
